alpha_matrix_11,nu_matrix_11,sigma_matrix_11,alpha_matrix_12,nu_matrix_12,sigma_matrix_12,alpha_matrix_13,nu_matrix_13,sigma_matrix_13,alpha_matrix_22,nu_matrix_22,sigma_matrix_22,alpha_matrix_23,nu_matrix_23,sigma_matrix_23,alpha_matrix_33,nu_matrix_33,sigma_matrix_33,distance_K
0.010999999961384899,0.999000000001,1.000999999999,0.9000561093618777,1.81,-4.064222317897662e-33,0.9000561093618465,1.809000000001,-4.063895489192161e-33,0.009000000007233333,1.000999999999,1.000999999998949,0.9000449988750974,1.81,-4.0644129681666644e-33,0.009000000000999986,0.999000000001,1.000999999999,0.1170672606204352
0.010999999982140629,1.000999999999,1.0009999999969525,0.9000672197118309,1.81,-4.064031681272456e-33,0.9000561093620355,1.81,-4.064222317894954e-33,0.010999999998330567,0.999000000001,0.999000000001,0.9000561093621344,1.809000000001,-4.063895489187224e-33,0.009000000013430043,0.999000000001,1.000999999999,0.11706686124340561
0.010999999993841936,0.999000000001,1.000999999999,0.9000672197118974,1.809000000001,-4.0637049682201685e-33,0.9000561093620449,1.809000000001,-4.0638954891887583e-33,0.01099999999752177,0.999000000001,1.000999999999,0.9000561093620674,1.809000000001,-4.063895489188374e-33,0.009000000000999986,0.999000000001,1.0009999999988284,0.11706930403706486
0.009000000000999986,1.000999999999,0.999000000002269,0.9000449988750723,1.81,-4.0644129681670954e-33,0.9000561093620699,1.810999999999,-4.064553034920202e-33,0.009000000002202801,0.999000000001,1.000999999999,0.9000561093620759,1.81,-4.064222317894262e-33,0.010999999997940879,1.000999999999,1.0009999999973591,0.11706581158957066
0.009000000001648245,0.999000000001,0.999000000001,0.9000561093619472,1.81,-4.06422231789647e-33,0.9000449988750727,1.81,-4.064412968167087e-33,0.010999999977331587,1.000999999999,1.0009999999987578,0.9000561093619472,1.810999999999,-4.064553034922308e-33,0.009000000001649022,1.000999999999,0.9990000000012007,0.11705690797876647
0.009000000003217878,1.000999999999,1.0009999999966581,0.9000561093619899,1.81,-4.0642223178957377e-33,0.9000561093620876,1.810999999999,-4.064553034919899e-33,0.010999999983026254,0.999000000001,0.999000000001055,0.9000672197118403,1.81,-4.064031681272294e-33,0.010999999999000032,1.000999999999,0.9990000000011686,0.11705794833587392
0.010999999994170784,0.999000000001,1.0009999999942554,0.9000561093621005,1.81,-4.064222317893841e-33,0.9000672197118925,1.81,-4.0640316812713984e-33,0.009000000011711862,1.000999999999,1.000999999999,0.900056109362114,1.810999999999,-4.0645530349194453e-33,0.010999999996392229,1.000999999999,1.0009999999985042,0.11706929664442092
0.009000000001365693,1.000999999999,1.000999999998071,0.9000449988750705,1.810999999999,-4.0647438010594725e-33,0.9000449988750726,1.810999999999,-4.064743801059436e-33,0.009000000001468722,1.000999999999,1.000999999993307,0.9000449988750732,1.810999999999,-4.064743801059427e-33,0.009000000001907482,1.000999999999,0.9990000000014386,0.11705631242889977
0.009000000014095955,1.000999999999,1.0009999999982329,0.9000449988751342,1.810999999999,-4.0647438010583784e-33,0.9000449988751338,1.810999999999,-4.064743801058386e-33,0.009000000001499364,1.000999999999,1.0009999999988668,0.9000449988750707,1.810999999999,-4.064743801059469e-33,0.009000000001394115,1.000999999999,1.000999999999,0.11706521603502064
0.010999999987977183,1.000999999999,0.999000000001,0.900067219711854,1.81,-4.06403168127206e-33,0.9000561093633532,1.81,-4.0642223178723446e-33,0.010999999996274212,0.999000000001,1.000999999999,0.900056109363404,1.809000000001,-4.0638954891654535e-33,0.009000000269857922,0.999000000001,1.0009999999984247,0.11706784687372197
0.009000000001000985,1.000999999999,1.0009999999959474,0.9000449988750663,1.810999999999,-4.064743801059545e-33,0.9000449988750663,1.81,-4.064412968167198e-33,0.009000000000999986,1.000999999999,1.000999999987214,0.9000449988750663,1.81,-4.064412968167198e-33,0.009000000000999986,0.999000000001,0.9990000000022584,0.1170563135931432
0.010999999999000032,1.000999999999,0.9990000000010542,0.9000561093620765,1.81,-4.064222317894252e-33,0.9000672197118991,1.81,-4.064031681271286e-33,0.009000000000999986,0.999000000001,0.999000000007136,0.9000561093620376,1.809000000001,-4.063895489188884e-33,0.010999999992640896,0.999000000001,1.000999999999,0.11706541845639519
0.01099999999652912,0.999000000001,0.999000000001,0.9000561093620644,1.809000000001,-4.063895489188425e-33,0.9000672197119178,1.81,-4.0640316812709646e-33,0.009000000001607389,0.999000000001,1.0009999999989203,0.9000561093620744,1.81,-4.0642223178942885e-33,0.010999999998176024,1.000999999999,0.9990000000011137,0.11705893511019307
0.010999999999000032,1.000999999999,1.000999999999,0.9000672197119367,1.810999999999,-4.064362282442973e-33,0.9000561093620809,1.810999999999,-4.064553034920013e-33,0.01099999999878698,1.000999999999,1.000999999999,0.9000561093620796,1.810999999999,-4.0645530349200365e-33,0.009000000001897601,1.000999999999,1.0009999999938632,0.11706929042070284
0.00900000000147616,0.999000000001,0.99900000000176,0.900056109362075,1.81,-4.064222317894277e-33,0.9000561093609113,1.81,-4.064222317914246e-33,0.010999999998386634,1.000999999999,0.9990000000125003,0.9000672197107668,1.810999999999,-4.064362282463059e-33,0.0109999998079372,1.000999999999,0.999000000001,0.11705650049370749
0.010999999998339116,1.000999999999,0.9990000000027616,0.9000672197119275,1.810999999999,-4.064362282443132e-33,0.9000672197117793,1.81,-4.0640316812733416e-33,0.010999999997939769,1.000999999999,1.0009999999964936,0.9000672197117768,1.81,-4.0640316812733834e-33,0.010999999973691832,0.999000000001,1.0009999999988586,0.11706988289752715
0.010999999996148757,1.000999999999,0.9990000000076507,0.900056109362063,1.810999999999,-4.064553034920321e-33,0.9000672197115732,1.810999999999,-4.064362282449213e-33,0.009000000001811892,1.000999999999,1.0009999999956956,0.9000561093617332,1.810999999999,-4.064553034925984e-33,0.010999999942158722,1.000999999999,0.9990000005264846,0.11705892774431477
0.009000000003943631,1.000999999999,1.0009999999980252,0.90005610936205,1.810999999999,-4.0645530349205435e-33,0.9000561093620305,1.810999999999,-4.064553034920879e-33,0.010999999992279852,1.000999999999,0.9990000000055914,0.9000672197118363,1.810999999999,-4.064362282444696e-33,0.010999999989088627,1.000999999999,1.0009999999988515,0.11706685387561429
0.009000000001037067,1.000999999999,0.9990000000058864,0.9000561093620656,1.810999999999,-4.064553034920276e-33,0.9000449988750701,1.81,-4.064412968167133e-33,0.010999999997198473,1.000999999999,1.0009999999984773,0.9000561093620689,1.81,-4.0642223178943815e-33,0.009000000001708863,0.999000000001,0.9990000000010537,0.1170569079788056
0.009000000003421604,0.999000000001,0.9990000000024427,0.900044998875082,1.809000000001,-4.064086023793019e-33,0.9000561093620421,1.81,-4.064222317894843e-33,0.009000000001728292,0.999000000001,1.000999999999,0.9000561093620335,1.81,-4.064222317894989e-33,0.010999999991388898,1.000999999999,0.9990000000154321,0.11705690101527012
0.010999999995826348,0.999000000001,1.0009999999841934,0.9000672197119186,1.81,-4.064031681270951e-33,0.9000672197119167,1.81,-4.064031681270984e-33,0.010999999999000032,1.000999999999,1.000999999998462,0.9000672197119362,1.810999999999,-4.064362282442983e-33,0.010999999998687948,1.000999999999,0.999000000001,0.11706242209866165
0.009000000001742281,1.000999999999,1.000999999986727,0.9000561093620659,1.810999999999,-4.064553034920271e-33,0.9000561093620574,1.81,-4.064222317894579e-33,0.01099999999667789,1.000999999999,0.9990000000019403,0.9000672197119011,1.81,-4.064031681271252e-33,0.010999999995273568,0.999000000001,0.999000000001,0.11705794833588001
0.009000000008106857,1.000999999999,0.9990000000157482,0.9000561093620688,1.81,-4.0642223178943836e-33,0.9000449988751131,1.81,-4.064412968166394e-33,0.010999999991945675,0.999000000001,0.9990000000016702,0.9000561093620446,1.809000000001,-4.063895489188764e-33,0.009000000003267616,0.999000000001,1.0009999999754307,0.11706338124324527
0.010999999998437038,0.999000000001,1.0009999999977732,0.9000672197119273,1.81,-4.0640316812708025e-33,0.9000672197119346,1.81,-4.0640316812706766e-33,0.010999999997814536,1.000999999999,1.0009999999989234,0.9000672197119307,1.810999999999,-4.064362282443076e-33,0.010999999999000032,1.000999999999,1.000999999999,0.11707133383729124
0.00900000000119161,1.000999999999,0.9990000000114246,0.9000561093617507,1.810999999999,-4.064553034925682e-33,0.9000561093620665,1.810999999999,-4.064553034920261e-33,0.01099999994555334,1.000999999999,1.0009999999967245,0.9000672197116005,1.810999999999,-4.0643622824487446e-33,0.010999999997218346,1.000999999999,0.9990000000050688,0.1170589358748106
0.010999999994157461,0.999000000001,0.9990000000360374,0.9000561093620496,1.809000000001,-4.063895489188678e-33,0.9000672197118651,1.81,-4.06403168127187e-33,0.009000000001570196,0.999000000001,1.0009999999947734,0.9000561093620361,1.81,-4.064222317894945e-33,0.010999999991920362,1.000999999999,1.000999999999,0.1170678468487802
0.010999999996638588,1.000999999999,1.0009999999909476,0.9000672197119236,1.810999999999,-4.064362282443198e-33,0.90006721971192,1.81,-4.064031681270926e-33,0.010999999999000032,1.000999999999,0.9990000000015948,0.9000672197119345,1.81,-4.064031681270678e-33,0.010999999998430487,0.999000000001,0.9990000000037512,0.1170599855287584
0.010999999995201182,1.000999999999,0.9990000000014809,0.9000672197117561,1.810999999999,-4.064362282446074e-33,0.9000672197119065,1.810999999999,-4.064362282443492e-33,0.010999999973023034,1.000999999999,0.999000000002786,0.900067219711771,1.810999999999,-4.0643622824458196e-33,0.010999999997643894,1.000999999999,0.9990000000018366,0.11705852839012658
0.010999999998914989,1.000999999999,0.999000000001,0.9000672197119375,1.810999999999,-4.0643622824429595e-33,0.9000672197116598,1.810999999999,-4.064362282447727e-33,0.010999999999000032,1.000999999999,1.0009999999985846,0.9000672197116603,1.810999999999,-4.064362282447719e-33,0.010999999953558715,1.000999999999,1.0009999999985872,0.11706987667377831
0.010999999999000032,0.999000000001,0.999000000001,0.9000561093620856,1.809000000001,-4.063895489188062e-33,0.900067219711938,1.81,-4.064031681270618e-33,0.009000000002839958,0.999000000001,0.9990000000020134,0.9000561093620856,1.81,-4.0642223178940955e-33,0.010999999999000032,1.000999999999,1.000999999999,0.11706541843156042
0.01099999997460277,1.000999999999,0.9990000000082344,0.9000561093619278,1.810999999999,-4.064553034922643e-33,0.9000561093619298,1.810999999999,-4.064553034922608e-33,0.009000000001105568,1.000999999999,0.9990000000010105,0.9000449988750693,1.810999999999,-4.064743801059494e-33,0.009000000001485708,1.000999999999,0.9990000000126787,0.1170544702694713
0.009000000000999986,1.000999999999,0.9990000000010121,0.9000449988751107,1.810999999999,-4.064743801058782e-33,0.9000561093620723,1.810999999999,-4.0645530349201624e-33,0.009000000009881104,1.000999999999,0.999000000001148,0.9000561093621167,1.810999999999,-4.0645530349193995e-33,0.010999999998321575,1.000999999999,0.9990000000014408,0.11705447026947449
0.009000000000999986,1.000999999999,0.999000000001,0.9000561093620715,1.810999999999,-4.064553034920176e-33,0.900044998875075,1.81,-4.0644129681670476e-33,0.010999999998199117,1.000999999999,0.9990000000092578,0.9000561093620804,1.81,-4.064222317894186e-33,0.009000000002759578,0.999000000001,1.000999999999,0.11706337504450705
0.010999999998038135,1.000999999999,0.9990000000019484,0.9000672197119121,1.810999999999,-4.064362282443397e-33,0.9000561093620909,1.810999999999,-4.0645530349198415e-33,0.010999999995717213,1.000999999999,0.999000000001,0.9000561093620767,1.810999999999,-4.064553034920086e-33,0.009000000005080722,1.000999999999,0.9990000000010691,0.11705649932982337
0.009000000007476028,0.999000000001,0.9990000000170541,0.9000449988750989,1.81,-4.064412968166638e-33,0.9000449988750987,1.81,-4.064412968166642e-33,0.00900000000104928,1.000999999999,1.0009999999983852,0.9000449988750665,1.810999999999,-4.0647438010595416e-33,0.009000000000999986,1.000999999999,0.9990000000056174,0.1170548707859746
0.009000000063084879,1.000999999999,0.999000000001,0.9000561093623785,1.810999999999,-4.0645530349149055e-33,0.9000561093623862,1.81,-4.064222317888937e-33,0.010999999997630017,1.000999999999,0.9990000000012282,0.900067219711929,1.81,-4.064031681270772e-33,0.010999999998898224,0.999000000001,0.999000000001,0.11705650552871626
0.010999999982102993,0.999000000001,1.000999999999,0.9000672197118141,1.809000000001,-4.063704968221597e-33,0.9000561093619873,1.81,-4.0642223178957814e-33,0.010999999995621623,0.999000000001,0.9990000000018157,0.9000561093620699,1.81,-4.0642223178943644e-33,0.00900000000383483,1.000999999999,0.9990000000077974,0.11705796269211095
0.009000000019433574,1.000999999999,0.9990000000014049,0.9000561093620978,1.810999999999,-4.064553034919724e-33,0.9000449988751704,1.81,-4.064412968165411e-33,0.01099999998741008,1.000999999999,0.9990000000019809,0.9000561093620175,1.81,-4.0642223178952635e-33,0.009000000003392739,0.999000000001,0.9990000000018907,0.11705447143371717
0.010999999977832187,1.000999999999,1.000999999999,0.9000672197118086,1.810999999999,-4.064362282445173e-33,0.9000672197117453,1.810999999999,-4.0643622824462595e-33,0.010999999999000032,1.000999999999,0.9990000000010782,0.9000672197118746,1.810999999999,-4.064362282444039e-33,0.010999999988638431,1.000999999999,0.9990000000065028,0.11705997932985239
0.009000000000999986,0.999000000001,0.9990000000443766,0.9000449988751582,1.809000000001,-4.0640860237917134e-33,0.9000561093620467,1.81,-4.0642223178947626e-33,0.00900000001937551,0.999000000001,0.9990000000065409,0.9000561093621386,1.81,-4.0642223178931855e-33,0.010999999994140697,1.000999999999,1.0009999999978858,0.11706338433658892
0.00900000000251,1.000999999999,0.999000000002365,0.900056109362081,1.81,-4.064222317894174e-33,0.900044998875074,1.81,-4.064412968167065e-33,0.010999999998523635,0.999000000001,0.999000000001,0.9000561093620737,1.809000000001,-4.063895489188265e-33,0.009000000001038733,0.999000000001,0.999000000001,0.11705447763259749
0.010999999999000032,0.999000000001,1.000999999999,0.9000672197119298,1.81,-4.0640316812707594e-33,0.9000561093620768,1.809000000001,-4.063895489188212e-33,0.010999999997664323,1.000999999999,0.9990000000013685,0.9000561093620686,1.81,-4.064222317894388e-33,0.009000000001070485,0.999000000001,0.9990000000535306,0.1170579576577104
0.009000000000999986,1.000999999999,1.000999999991985,0.9000561093616483,1.81,-4.0642223179015994e-33,0.9000449988750832,1.81,-4.0644129681669087e-33,0.010999999928932191,0.999000000001,0.9990000000018007,0.900056109361665,1.809000000001,-4.063895489195273e-33,0.009000000004361963,0.999000000001,0.999000000001,0.11705592043966098
0.010999999998939747,1.000999999999,1.0009999999983876,0.9000672197119319,1.810999999999,-4.064362282443056e-33,0.9000561093620781,1.810999999999,-4.064553034920061e-33,0.010999999998076437,1.000999999999,1.000999999999,0.9000561093620728,1.810999999999,-4.064553034920152e-33,0.009000000001412878,1.000999999999,1.000999999999,0.11706929042072614
0.010999999990466747,1.000999999999,1.000999999999,0.9000561093620276,1.810999999999,-4.064553034920929e-33,0.9000672197118859,1.810999999999,-4.064362282443846e-33,0.009000000001669117,1.000999999999,1.000999999999,0.9000561093620798,1.810999999999,-4.064553034920033e-33,0.010999999999000032,1.000999999999,1.0009999999809884,0.11706929042061841
0.010999999997962528,0.999000000001,0.9990000000022283,0.9000561093621647,1.809000000001,-4.063895489186704e-33,0.9000672197119132,1.81,-4.064031681271044e-33,0.00900000001993384,0.999000000001,0.999000000001,0.9000561093621526,1.81,-4.064222317892945e-33,0.010999999995978449,1.000999999999,0.999000000001,0.11705650669295058
0.00900000000163892,1.000999999999,0.9990000000014425,0.9000449988750866,1.81,-4.064412968166849e-33,0.9000561093620796,1.810999999999,-4.0645530349200365e-33,0.009000000004424802,0.999000000001,0.9990000000103075,0.9000561093620935,1.81,-4.06422231789396e-33,0.010999999999000032,1.000999999999,0.999000000009729,0.11705447143376672
0.009000000001782471,1.000999999999,0.999000000001,0.9000449988750956,1.810999999999,-4.064743801059042e-33,0.9000449988750743,1.810999999999,-4.064743801059408e-33,0.009000000006083475,1.000999999999,1.0009999999984467,0.9000449988750957,1.810999999999,-4.0647438010590394e-33,0.009000000001802566,1.000999999999,0.999000000001,0.1170548696216994
0.010999999999000032,1.000999999999,1.000999999999,0.9000561093620765,1.810999999999,-4.06455303492009e-33,0.9000672197119272,1.81,-4.0640316812708045e-33,0.009000000000999986,1.000999999999,1.000999999999,0.9000561093620656,1.81,-4.064222317894439e-33,0.01099999999722634,0.999000000001,0.99900000000108,0.11706038488098475
0.010999999997171828,1.000999999999,1.000999999999,0.9000672197118952,1.810999999999,-4.064362282443686e-33,0.9000561093620666,1.810999999999,-4.0645530349202596e-33,0.010999999993814291,1.000999999999,1.000999999999,0.900056109362046,1.810999999999,-4.064553034920612e-33,0.00900000000126211,1.000999999999,1.00099999999884,0.11706929042071411
0.010999999999000032,1.000999999999,0.999000000001,0.9000672197118271,1.810999999999,-4.064362282444855e-33,0.9000561093620802,1.81,-4.064222317894187e-33,0.01099999998086032,1.000999999999,0.9990000000012274,0.9000561093619694,1.81,-4.064222317896089e-33,0.009000000001769037,0.999000000001,0.999000000001234,0.11705650049405039
0.009000000001596398,1.000999999999,1.000999999998401,0.9000449988750806,1.81,-4.064412968166952e-33,0.9000449988750693,1.81,-4.064412968167147e-33,0.00900000000326362,0.999000000001,1.0009999999981933,0.9000449988750776,1.809000000001,-4.0640860237930955e-33,0.009000000000999986,0.999000000001,0.9990000000294192,0.11705631476219337
0.010999999996189391,1.000999999999,0.9990000000015188,0.9000561093620714,1.81,-4.06422231789434e-33,0.900067219711877,1.81,-4.064031681271665e-33,0.00900000000343082,0.999000000001,1.000999999999,0.9000561093620446,1.809000000001,-4.063895489188764e-33,0.010999999991819887,0.999000000001,0.9990000000010331,0.11705893511018026
0.009000000000999986,1.000999999999,0.999000000001,0.9000449988750862,1.810999999999,-4.064743801059204e-33,0.9000561093620763,1.810999999999,-4.064553034920094e-33,0.009000000004967035,1.000999999999,1.000999999999,0.900056109362096,1.810999999999,-4.064553034919754e-33,0.0109999999989705,1.000999999999,1.0009999999936496,0.11706581042063363
0.009000000001744501,0.999000000001,0.9990000000017102,0.9000561093620705,1.809000000001,-4.0638954891883204e-33,0.9000449988750759,1.81,-4.0644129681670325e-33,0.01099999999741208,0.999000000001,0.999000000001,0.9000561093620726,1.81,-4.064222317894319e-33,0.009000000002182373,1.000999999999,0.9990000000137836,0.1170544776326448
0.010999999998484888,1.000999999999,0.999000000001,0.9000561093620733,1.81,-4.064222317894307e-33,0.9000672197118773,1.810999999999,-4.0643622824439934e-33,0.009000000000999986,0.999000000001,1.000999999999,0.9000561093620189,1.81,-4.064222317895241e-33,0.010999999989582454,1.000999999999,0.9990000000645354,0.11705892891155537
0.010999999997278631,0.999000000001,0.9990000000022942,0.9000672197119195,1.81,-4.064031681270935e-33,0.9000672197119006,1.81,-4.0640316812712595e-33,0.010999999997690302,1.000999999999,0.9990000000061798,0.9000672197119032,1.810999999999,-4.064362282443549e-33,0.01099999999461354,1.000999999999,0.999000000001572,0.11705853458904437
0.01099999999654222,1.000999999999,0.9990000000060779,0.9000561093620634,1.810999999999,-4.064553034920315e-33,0.9000561093620638,1.81,-4.064222317894469e-33,0.009000000001405883,1.000999999999,1.00099999999848,0.9000449988750706,1.81,-4.0644129681671235e-33,0.009000000001472497,0.999000000001,1.000999999996627,0.11706580345706762
0.00900000000113943,1.000999999999,0.999000000001,0.9000449988750923,1.81,-4.064412968166752e-33,0.9000561093620741,1.810999999999,-4.0645530349201296e-33,0.00900000000604817,0.999000000001,0.999000000001,0.9000561093620987,1.81,-4.064222317893871e-33,0.01099999999851664,1.000999999999,0.9990000000059699,0.11705447143374571
0.00900000000124801,1.000999999999,1.0009999999861736,0.9000561093620721,1.810999999999,-4.064553034920164e-33,0.9000561093620754,1.810999999999,-4.064553034920109e-33,0.010999999998088206,1.000999999999,0.999000000001,0.9000672197119302,1.810999999999,-4.064362282443086e-33,0.010999999998619892,1.000999999999,0.9990000000048356,0.11705794213703369
0.009000000009421139,0.999000000001,0.9990000000032676,0.9000561093621176,1.81,-4.0642223178935474e-33,0.9000449988751084,1.81,-4.064412968166476e-33,0.010999999998830168,1.000999999999,0.9990000000017097,0.9000561093620754,1.810999999999,-4.064553034920109e-33,0.009000000000999986,1.000999999999,1.000999999996919,0.11706337503982947
0.010999999999000032,1.000999999999,1.000999999999,0.9000672197119368,1.810999999999,-4.064362282442972e-33,0.9000561093620765,1.81,-4.064222317894252e-33,0.010999999998817511,1.000999999999,0.999000000001401,0.9000561093620754,1.81,-4.064222317894271e-33,0.009000000000999986,0.999000000001,0.9990000000027094,0.11705795143380175
0.00900000000125356,1.000999999999,1.0009999999967123,0.9000449988750685,1.810999999999,-4.0647438010595074e-33,0.9000561093620626,1.810999999999,-4.064553034920328e-33,0.009000000001189945,1.000999999999,1.0009999999981045,0.9000561093620623,1.810999999999,-4.0645530349203335e-33,0.010999999996524457,1.000999999999,0.999000000001,0.11705834148925316
0.009000000003571151,1.000999999999,0.999000000001,0.9000449988750929,1.810999999999,-4.064743801059088e-33,0.9000449988750817,1.810999999999,-4.064743801059281e-33,0.009000000003770658,1.000999999999,0.9990000000019036,0.9000449988750827,1.810999999999,-4.064743801059263e-33,0.00900000000152612,1.000999999999,1.0009999999988233,0.11706134481522668
0.009000000008431486,1.000999999999,0.9990000000030032,0.9000449988751091,1.810999999999,-4.0647438010588095e-33,0.9000449988751078,1.81,-4.064412968166485e-33,0.009000000002138075,1.000999999999,0.999000000001,0.9000449988750763,1.81,-4.064412968167026e-33,0.00900000000186607,0.999000000001,1.0009999999957426,0.11706134598413327
0.009000000000999986,1.000999999999,0.9990000000010518,0.900056109362076,1.81,-4.06422231789426e-33,0.9000449988750663,1.810999999999,-4.064743801059545e-33,0.010999999998934862,0.999000000001,0.9990000000032356,0.900056109362076,1.81,-4.06422231789426e-33,0.009000000000999986,1.000999999999,0.999000000001,0.11705447646834406
0.010999999999000032,0.999000000001,0.999000000001,0.9000672197119212,1.809000000001,-4.063704968219762e-33,0.9000672197119325,1.809000000001,-4.063704968219568e-33,0.01099999999624679,0.999000000001,1.000999999990491,0.9000672197119156,1.809000000001,-4.063704968219857e-33,0.010999999998097865,0.999000000001,0.9990000000010635,0.11706098355669531
0.010999999999000032,1.000999999999,0.999000000001,0.9000561093621735,1.810999999999,-4.064553034918424e-33,0.9000561093620881,1.810999999999,-4.0645530349198894e-33,0.009000000020415455,1.000999999999,1.000999999998513,0.900044998875175,1.810999999999,-4.0647438010576785e-33,0.009000000003328346,1.000999999999,0.999000000001,0.11705689868206165
0.009000000001918917,1.000999999999,0.999000000001,0.9000449988751118,1.810999999999,-4.0647438010587637e-33,0.9000449988750795,1.810999999999,-4.0647438010593186e-33,0.009000000009194986,1.000999999999,1.0009999999907728,0.9000449988751159,1.810999999999,-4.064743801058693e-33,0.009000000002731157,1.000999999999,1.0009999999980026,0.11706377322779046
0.010999999997269083,0.999000000001,1.0009999999979902,0.9000561093620735,1.81,-4.0642223178943035e-33,0.9000561093620789,1.81,-4.0642223178942105e-33,0.009000000002543751,1.000999999999,1.000999999999,0.900044998875087,1.810999999999,-4.0647438010591886e-33,0.009000000003609565,1.000999999999,1.000999999999,0.11706725945158392
0.010999999998676846,1.000999999999,0.9990000000013352,0.9000561093620976,1.810999999999,-4.064553034919727e-33,0.9000561093620865,1.810999999999,-4.064553034919919e-33,0.009000000005629616,1.000999999999,0.999000000001,0.9000449988751015,1.810999999999,-4.064743801058941e-33,0.00900000000339718,1.000999999999,0.999000000001483,0.11705447026947738
0.009000000000999986,0.999000000001,0.9990000000017772,0.9000561093620765,1.81,-4.064222317894252e-33,0.9000449988750705,1.809000000001,-4.064086023793218e-33,0.010999999999000032,1.000999999999,1.0009999999971377,0.9000561093620807,1.81,-4.0642223178941804e-33,0.009000000001849195,0.999000000001,0.9990000000387832,0.11705690914320703
0.010999999999000032,0.999000000001,0.999000000001045,0.9000672197119186,1.809000000001,-4.063704968219806e-33,0.9000561093621061,1.81,-4.064222317893743e-33,0.010999999995824572,0.999000000001,0.9990000000020135,0.9000561093620867,1.81,-4.064222317894078e-33,0.00900000000694523,1.000999999999,0.999000000001,0.11705651172756507
