loss
3356.3801224989124
3353.9699297567636
3352.221264801043
3350.769353063852
3349.5158522414895
3348.408182113806
3347.3973823288466
3346.474294742953
3345.6217836464284
3344.820474493946
3344.068220341489
3343.351278124903
3342.6668057598013
3342.0222394503744
3341.4063456746776
3340.807536019872
3340.2292374954513
3339.6835801445004
3339.1488193772575
3338.6441688966015
3338.15038716815
3337.670178746394
3337.2034487069786
3336.747946898957
3336.307119947718
3335.874759914551
3335.4533960652334
3335.0450002353537
3334.6460463270223
3334.2592861630014
3333.886338388472
3333.5159379080023
3333.1602986167354
3332.803948644066
3332.4610900204916
3332.1213228156503
3331.7858568530337
3331.4607106398616
3331.14396230455
3330.8290976921844
3330.5263991613847
3330.222441733984
3329.9330414510573
3329.6473586026686
3329.3603623614326
3329.0845514245875
3328.808770937255
3328.5351991624766
3328.2681789373796
3328.004056508592
3327.746151821346
3327.49531421103
3327.2469125145967
3327.000966953032
3326.7626247820035
3326.528576084013
3326.2988636388236
3326.072036152751
3325.8472256670893
3325.6267615543347
3325.4089261536747
3325.192835060224
3324.9800459758007
3324.7739605334764
3324.569706961066
3324.3651323548256
3324.164774115916
3323.966537841052
3323.7712738138603
3323.577636795144
3323.3867929961234
3323.201802515583
3323.016513422637
3322.8358332077296
3322.655172935868
3322.4798424992396
3322.3023947721445
3322.1299004698258
3321.957192525177
3321.7886042962605
3321.619931946898
3321.453432717798
3321.2894159945868
3321.1291689720606
3320.970341765623
3320.8152787191602
3320.6611783994986
3320.5054831671455
3320.352334858115
3320.2049165799845
3320.054136755872
3319.9099094762273
3319.762073747731
3319.6226971390834
3319.4851765104195
3319.34548204351
3319.2078542980294
3319.071191691308
3318.93608768253
3318.8030048552273
3318.6703896188865
3318.542476802025
3318.41485108732
3318.2906746203225
3318.167344192282
3318.044459497058
3317.925585896971
3317.804325091866
3317.6850128610527
3317.5677121667986
3317.4537407889575
3317.3398678128074
3317.2265686944543
3317.116317750608
3317.0064131286117
3316.8971473419883
3316.791996146075
3316.686915854141
3316.5829638985592
3316.4818894347563
3316.3828519052104
3316.28502321004
3316.184643083998
3316.085177670322
3315.9901025644012
3315.8961056030207
3315.797621210745
3315.704396485935
3315.6106548561797
3315.5176443658256
3315.4326934919427
3315.3443514193996
3315.257147015327
3315.168480163833
3315.081706608278
3314.9969898433637
3314.912095061041
3314.8313230284166
3314.7489695846966
3314.6693938611725
3314.592114012431
3314.51405971013
3314.4359291713454
3314.360225696064
3314.2865669501653
3314.211310860299
3314.140467128821
3314.0684194720225
3313.9982350047576
3313.9224988109895
3313.8517181811076
3313.7838421043
3313.716545665977
3313.6530799303937
3313.5877136336967
3313.5265515449064
3313.464688149008
3313.4010328061927
3313.341339714764
3313.2811342217683
3313.220311981291
3313.161173242936
3313.0995494855742
3313.0418384704144
3312.9830912642747
3312.9250593717443
3312.870502477845
3312.817664164542
3312.764305656944
3312.7114175171255
3312.6563318954404
3312.6035209757474
3312.552587646569
3312.504067581891
3312.4563259680185
3312.4082769349425
3312.362161184644
3312.314254869112
3312.2665292976158
3312.2233921767283
3312.1769359313257
3312.1323089912485
3312.0886721448555
3312.0465549273786
3312.006132285183
3311.9659223877125
3311.92444750876
3311.885714794609
3311.8471776302977
3311.808674238656
3311.7720083483528
3311.7359922642863
3311.696969249314
3311.6628656955904
3311.625918844583
3311.591995416895
3311.554868236013
3311.5208175703197
3311.4884441174217
3311.4562034792307
3311.4246272716105
3311.3921788200896
3311.3641774040557
3311.333950765189
3311.303128031567
3311.2747773279443
3311.2444230024284
3311.217073704146
3311.1889207446156
3311.160006475503
3311.135394127199
3311.1087892136097
3311.0841790923982
3311.059306700244
3311.0352127493857
3311.0136242905874
3310.99226242243
3310.972519174081
3310.9503093317503
3310.9303276172795
3310.9101304771266
3310.8909689905604
3310.870985184619
3310.8499559320444
3310.830688955998
3310.81434053676
3310.7961227779488
3310.779238371125
3310.761968578666
3310.7438619106615
3310.7318324269704
3310.7165644048973
3310.702268273963
3310.692950021944
3310.6820998301973
3310.67083744144
3310.6586033030853
3310.646820778261
3310.6354926096724
3310.6280378176457
3310.6176562495657
3310.610168262839
3310.60160699543
3310.593701988606
3310.5865375608746
3310.5817181786356
3310.5776356755623
3310.570360515275
3310.562563897241
3310.557540349082
3310.5541330319083
3310.5506966501353
3310.5451170462184
3310.5432394226623
3310.538497017219
3310.537844081695
3310.5342017772364
3310.5328895542552
3310.5304442745937
3310.5308629826163
3310.5336412492743
3310.537477440342
3310.5384906592953
3310.5392129342367
