alpha_matrix_11,nu_matrix_11,sigma_matrix_11,alpha_matrix_12,nu_matrix_12,sigma_matrix_12,alpha_matrix_13,nu_matrix_13,sigma_matrix_13,alpha_matrix_22,nu_matrix_22,sigma_matrix_22,alpha_matrix_23,nu_matrix_23,sigma_matrix_23,alpha_matrix_33,nu_matrix_33,sigma_matrix_33,distance_K
0.02666560066353718,1.7949999992054553,1.0319648105197257,0.9006066614089456,3.4574999983537986,-1.1761702741707622e-32,0.9009078404748587,1.7675000000432752,-4.039570117773761e-33,0.038388317097613256,3.4999999975021416,1.1486326564142773,0.9011194378907235,2.6199999991916183,-5.593964271963589e-33,0.0505847783369624,0.12000000088109508,0.9309149054212358,0.13706119558675398
0.05135601873672169,3.4999999975011056,1.0235908603911947,0.7059282653584826,3.9229572996451063,-2.2027265114816867e-05,0.7064056832023574,4.134884459918249,-4.753427167520054e-05,2.220446049250313e-16,1.3761456786545572,1.0718989409250526,0.7054716641583461,3.0729573004949744,-2.040220673578411e-05,0.03672256604740931,1.7999999992008415,1.025087016585278,0.13717108556280955
2.220446049250313e-16,1.0307600507365877,1.0861342556167282,0.9719495415698013,2.9736505251482646,-1.4555444276808618e-06,0.9714932015918937,1.741231615506342,-3.3663857130792706e-05,0.04211580744753918,3.499999997501029,0.9496373757972908,0.9719495415698013,2.9758515888885624,-1.4753151381576387e-06,2.220446049250313e-16,1.0351621782171843,0.9135346682869488,0.13331746343467366
0.033862870613096785,1.7949999992055279,0.9613478772286788,0.6720230178237927,2.9286968604650454,-1.0457492229984543e-16,0.6723700426706432,2.9286968604579044,-0.03741538590073916,0.010568885040204479,3.499999997516081,1.0372203649921055,0.671985102471282,3.781196859613181,-4.163575243273926e-16,0.03232300918607345,3.4999999975017997,0.9263601844979398,0.12490391573375308
0.10543025135464201,0.18043180801412606,1.0333380279585662,0.2974724361567198,3.493390602193232,-2.969018233429831e-17,0.29456076137260645,2.263842486416138,-2.488576802469847e-18,0.05871640541797746,3.4224073741299614,0.8258509364698532,0.28797930710844877,3.8848302694740555,-0.005728672684351681,2.220446049250313e-16,0.9633111425757739,1.1528640707167483,0.16569275223870467
2.220446049250313e-16,0.968831841669893,0.8809218053358068,1.0266809649951618,2.8586575900106936,-7.3169538336860985e-06,1.0266328894218613,1.623738345192355,-3.2927829109408663e-05,0.014050924575771617,3.499999997504555,1.0805044232738172,1.0266809649951618,2.8893224231096863,-7.499156759469354e-06,2.220446049250313e-16,1.030161507867878,0.9165301646178421,0.13213918943551303
2.220446049250313e-16,1.0460276558376225,1.0568334702942814,0.9,1.8525759877334866,-4.082708376907658e-33,0.9,1.84959915071692,-4.08125694818805e-33,2.220446049250313e-16,1.0391243174547928,1.0185790841488493,0.9,1.8461474815255052,-4.0796163683271906e-33,2.220446049250313e-16,1.0331706434216597,0.9350095131105391,0.12786238330420494
2.220446049250313e-16,1.0598305359773412,1.0586467407894253,0.9745936171223047,1.7429932501898935,-3.812625221385239e-19,0.9745936171223047,1.7429932501750343,-5.009322944655574e-05,2.220446049250313e-16,1.0351621782101652,1.0927454526667273,0.9745936171223047,1.7306590712914462,-6.753181044419834e-19,2.220446049250313e-16,1.0351621781804465,1.2311776753534673,0.14651968870506452
2.220446049250313e-16,1.0351621782190672,1.0290351474685575,0.9,1.8426618505808738,-4.078005861741424e-33,0.9,1.8109957749359733,-4.06551511987246e-33,2.220446049250313e-16,1.0301615078703872,1.0081189001571165,0.9,1.808495439761633,-4.06469408999947e-33,2.220446049250313e-16,0.9668293565805854,0.952918818498158,0.12653661978542355
0.08902192545588317,0.18204828172483106,1.149033229801338,0.4070746940173033,1.841024139612977,-0.00040643950600897265,0.40563425724589913,0.6105862995778827,-6.064876000726167e-05,0.04838710278263875,3.499999997501123,1.130087135730599,0.4021782625942688,2.2695621574660287,-5.127268186955743e-05,2.220446049250313e-16,1.0391243174309344,1.0191490175359708,0.15774702783473984
0.03138017879596433,3.499999997502845,0.9877178614295214,0.7794954859223874,3.684279363650074,-8.125895618931282e-08,0.7795706130896964,4.918695283248814,-4.016842939442763e-08,2.220446049250313e-16,1.0311681583142622,1.0279014208780959,0.7792547612831198,3.684279363654523,-1.1015331957224011e-06,0.015305438227402823,3.4999999975117433,0.9997882472551098,0.1250977987988197
2.220446049250313e-16,1.0401120416656378,1.0549148508793857,0.9001287677740741,3.0800560195838376,-8.115937735770606e-33,0.9000631954350243,3.0800560195850633,-8.119687187726158e-33,0.02153130625266464,3.499999997502618,0.9822978100737862,0.9001919541693204,4.309999997503553,-3.356590144049871e-32,0.015083486116071243,3.4999999975050686,1.0870636997729348,0.12725332250343482
0.05191569116968363,0.1850000008148616,1.0433725211518918,0.12286846527847055,1.8424999991597295,-2.0654590205477358e-17,0.12304975161127743,1.8424999991583662,-4.0331034726577074e-17,0.027409862462577206,3.4999999975045974,1.0929616319516857,0.11903475188739122,3.499999997503234,-0.5094660935267751,0.02899075341618601,3.4999999975018707,1.0999942491298267,0.48667346361945046
2.220446049250313e-16,1.0301615078799466,0.9922013850668286,0.9395418431507697,4.0404825740966865,-2.6913041234868685e-19,0.9397356925925363,4.045482574091556,-2.3296544709344902e-05,0.03240608764788677,1.7949999992058308,1.0327637306860258,0.9400150260451665,4.4279018197544975,-3.433958280719335e-19,0.04217520976947675,1.8049999991955694,0.980954160473076,0.12937671231812983
0.02305984870654121,3.499999997502587,1.0109555963474488,0.6537941057138595,3.83465053074538,-0.020982068903985483,0.6531901345495588,2.504745798308846,-0.062076773375610995,0.05688141632902799,2.8798094656532935,0.9245782117250836,0.6542241369159996,2.194650532384199,-0.0017054823163264131,0.04070299665831789,0.22000000078022564,0.9736991441805963,0.13172715711934282
0.01776199070660267,3.499999997503954,0.9323623293143155,1.022753641458612,3.662472709707644,-0.0031676804386086953,1.0239249803199604,3.692472709678131,-0.027568469385984038,0.014933365286017741,1.7999999991993554,0.9641235053944099,1.0239023995800005,2.842472710525832,-0.002719404523985956,0.07083582293956703,1.8599999991403293,0.9577818593107909,0.14083054401021916
0.029783343489124148,3.499999997502489,0.8517973220997015,0.7851641849024064,4.070763888539372,-1.1454089248680945e-16,0.785026791560441,4.070763888539594,-0.04611179783348879,0.025836340150321213,3.499999997503651,1.0692414670478125,0.7849568764774063,4.070763888540175,-1.1401773229089246e-16,0.015363882998867484,3.4999999975040956,1.0707860296659713,0.1349161523378487
0.04085996290762883,3.476274895893838,0.8612375363893406,0.900471563489499,2.6031374483841434,-5.552912750497907e-33,0.9007805472280358,4.29813744669741,-3.2837713589449146e-32,0.005341978812464343,0.11000000087444861,0.9511502262707598,0.9003249937377333,2.6149999991877166,-5.6019241991350455e-33,0.03378834059355862,3.499999997500984,1.0962934993848819,0.136981679913073
0.013701768062582165,3.499999997507067,0.9878219587897806,0.9000521480581114,3.078077434292493,-8.105716959048074e-33,0.9000521480581114,3.0775810880111356,-8.102060309076577e-33,2.220446049250313e-16,1.0361548707763728,0.9041310116275779,0.9,1.8456585246457886,-4.079387651144045e-33,2.220446049250313e-16,1.0351621782136573,0.9936611209296895,0.1269579719453288
2.220446049250313e-16,1.0250423678873815,0.9042242995025459,0.9,1.8370963713364135,-4.0755308900166616e-33,0.9006496129424867,1.3880404091602134,-4.3132558222479186e-33,2.220446049250313e-16,1.0291503737107062,0.9168587396098726,0.9006496129424867,1.3900944120718757,-4.3096895356150635e-33,0.04836786729743292,0.13103844935830544,0.926187605567006,0.1320500469500668
2.220446049250313e-16,1.0331706434224266,0.8358371065862921,1.0408558838469202,2.830783384547283,-3.771018514040155e-05,1.0405718177081666,1.563699606944464,-4.590896908673631e-05,0.03438787955880507,3.499999997501594,0.98933568799701,1.0408558838469202,2.797114283984048,-3.6967694134005016e-05,2.220446049250313e-16,0.9658324422959558,1.1128102263110446,0.13876435355599182
