loss
5936.4760051544345
5927.7558540293885
5917.672131080644
5906.207763296068
5893.143092691687
5879.823908868093
5865.793686600762
5850.687416218429
5834.490577480605
5817.372875075221
5799.573179797911
5781.339352733532
5762.89748954232
5744.441443501797
5726.132318391932
5708.0977673422
5690.437886725736
5673.228082404655
5656.5271307790945
5640.376554045388
5624.804710002408
5609.829996222228
5595.462754451058
5581.7057868363345
5568.558842268049
5556.016371045691
5544.068606878518
5532.704129025998
5521.913210924617
5511.675769586018
5501.981241166727
5492.812655033415
5484.149544290636
5475.974326008396
5468.269642726718
5461.017191036193
5454.198395528835
5447.793889822864
5441.783996282946
5436.149836190051
5430.871767607796
5425.929857627365
5421.30430267785
5416.974979098098
5412.922279703089
5409.125728367978
5405.564983118616
5402.22086782843
5399.071933986463
5396.098918241672
5393.2811938727555
5390.600175570576
5388.035991046141
5385.570459461651
5383.184573591936
5380.861495537096
5378.584224666809
5376.336238918076
5374.103425171812
5371.870363064036
5369.6260947271585
5367.359226911423
5365.058349889157
5362.715256372847
5360.321998292861
5357.872266573959
5355.362105792972
5352.7858573278845
5350.142923896441
5347.429551534163
5344.644692404916
5341.789179934589
5338.866342505787
5335.874931752605
5332.818362419506
5329.699313169731
5326.521457242896
5323.287625795513
5320.000686789135
5316.66471998013
5313.2847159046905
5309.862326107755
5306.400809858962
5302.906536821356
5299.382411993645
5295.830794665392
5292.255256456323
5288.657157662639
5285.043167887723
5281.413899838598
5277.771968624557
5274.120871552666
5270.460601879543
5266.793720792184
5263.125255811949
5259.453367035478
5255.781873527529
5252.1120489036075
5248.443967310182
5244.781302661918
5241.1213486157985
5237.467448196856
5233.819666146513
5230.180719836893
5226.548750999384
5222.926473202221
5219.313023754723
5215.710640811143
5212.119241555634
5208.537133557545
5204.9670023706985
5201.408972869487
5197.86188992371
5194.327527559708
5190.80546651643
5187.295427792831
5183.797451139551
5180.311599563558
5176.838371209275
5173.37846347636
5169.931754834213
5166.49595571236
5163.074190265344
5159.6659168126225
5156.271955985837
5152.89046468278
5149.521030289414
5146.163442850588
5142.819040631396
5139.488710473584
5136.170337153765
5132.8642781033395
5129.5706557760495
5126.290369401697
5123.023666769729
5119.769365398226
5116.525028455253
5113.292781603064
5110.072964251112
5106.865929029753
5103.671830262698
5100.487837171375
5097.317029167403
5094.1562642213885
5091.008637880334
5087.87178000801
5084.7480986599885
5081.6343679821985
5078.533490045237
5075.443132867313
5072.363801045551
5069.29520414258
5066.238184660948
5063.193263141529
5060.158570571724
5057.134773300644
5054.121578309755
5051.118440120636
5048.124950178889
5045.143253941152
5042.172762379543
5039.212006159098
5036.260467844605
5033.320593269504
5030.391216492062
5027.473104913855
5024.564406862833
5021.663798536021
5018.77398943668
5015.89493716208
5013.0251627128855
5010.1657031885115
5007.314688463495
5004.472527867837
5001.641112985381
4998.821256120125
4996.009182424847
4993.205121013084
4990.411694447716
4987.6289731654815
4984.85296409134
4982.085975507891
4979.327720805273
4976.57974559831
4973.839788721274
4971.109562558477
4968.387627595546
4965.674906007105
4962.970880371142
4960.274837827255
4957.586686250395
4954.908635328293
4952.239449958697
4949.578690068022
4946.926337161253
4944.28116571082
4941.644405417066
4939.01798218859
4936.397896869517
4933.785139160889
4931.181259711668
4928.586510809038
4925.998473299913
4923.419515998903
4920.847419385598
4918.282997944344
4915.726915970288
4913.179049007787
4910.636698165902
4908.1033530783825
4905.577355503501
4903.059565870297
4900.548658392203
4898.048115665647
4895.55449062349
4893.066072168225
4890.58587044058
4888.112713615668
4885.647524844115
4883.189474102439
4880.739452162663
4878.296697934249
4875.860950670394
4873.430181078807
4871.005931199107
4868.590483897006
4866.18213085892
4863.779451755847
4861.383621309731
4858.995595296476
4856.614373751186
4854.2398461638295
4851.871733054597
4849.510003023158
4847.155248530587
4844.808065235433
4842.465924717252
4840.13166010423
4837.802185495606
4835.4811680258335
4833.166586588581
4830.858214948104
4828.556172919463
4826.261570924797
4823.9732027499085
4821.690960413953
4819.4145042035725
4817.144788582529
4814.878595970771
4812.621470670636
