dimension,smoothness,bandwidth,decay_true,decay_pseudo,decay_shift,relative_decay_shift,variance_factor,variance_loss,covariance_factor,smoothed_correlation,asymptotic_scale,scaled_decay_shift,leading_coefficient,leading_shift,coefficient_ratio,quadrature_order
2,0.25,0.101515654602847,1.0,0.7509677225732239,0.2490322774267761,0.2490322774267761,0.7383197224204154,0.2616802775795845,0.1999684485359844,0.2708426207015474,0.318615214016605,0.7816082423917067,0.6917210087691387,0.220392837248761,1.1299472366503875,96
2,0.25,0.1331006199293583,1.0,0.7097795229043163,0.2902204770956836,0.2902204770956836,0.7015100688501372,0.2984899311498628,0.2000836957792326,0.2852185658677642,0.3648295765550791,0.7954960226528357,0.6917210087691387,0.252360282723497,1.1500243777015768,96
2,0.25,0.1745127398812307,1.0,0.6610532448211214,0.3389467551788786,0.3389467551788786,0.6600818314697152,0.3399181685302848,0.2002773600358656,0.3034129262275482,0.4177472200760057,0.811368068750308,0.6917210087691387,0.288964528481478,1.1729701114529854,96
2,0.25,0.2288095757707033,1.0,0.6033192338594008,0.3966807661405992,0.3966807661405992,0.6137866483199714,0.3862133516800285,0.2005970613518062,0.3268188741167167,0.4783404391965029,0.829285449515679,0.6917210087691387,0.3308781311360778,1.198872723254893,96
2,0.25,0.3,1.0,0.5349604383958297,0.4650395616041702,0.4650395616041702,0.5625564496063071,0.4374435503936928,0.2011073691505335,0.357488336132799,0.5477225575051661,0.8490421934097246,0.6917210087691387,0.378871200003086,1.2274344463247202,96
2,0.5,0.003,1.0,0.9975884135351956,0.0024115864648044,0.0024115864648044,0.9975913190672324,0.0024086809327676,0.3678794411690583,0.368767684860202,0.003,0.8038621549348127,0.804092278642869,0.0024122768359286,0.9997138093298884,96
2,0.5,0.0039334018122646,1.0,0.9968383687286068,0.0031616312713931,0.0031616312713931,0.9968433614025812,0.0031566385974186,0.3678794411643973,0.3690443809013108,0.0039334018122646,0.8037905666120564,0.804092278642869,0.0031628180260419,0.9996247793458212,96
2,0.5,0.0051572166055757,1.0,0.9958551619734194,0.0041448380265806,0.0041448380265806,0.9958637399026392,0.0041362600973609,0.3678794411506235,0.3694074062648263,0.0051572166055757,0.8036967115361061,0.804092278642869,0.0041468780518322,0.9995080575734038,96
2,0.5,0.0067618017142043,1.0,0.9945663942125088,0.0054336057874911,0.0054336057874911,0.9945811293813472,0.0054188706186528,0.3678794411099183,0.3698837935309993,0.0067618017142043,0.803573665296474,0.804092278642869,0.0054371125481058,0.9993550325501568,96
2,0.5,0.0088656277056086,1.0,0.9928772452116776,0.0071227547883224,0.0071227547883224,0.9929025514187232,0.0070974485812768,0.3678794409896252,0.3705091103492234,0.0088656277056086,0.8034123499023538,0.804092278642869,0.0071287827834022,0.9991544145385118,96
2,0.5,0.0116240253613683,1.0,0.990663572807617,0.009336427192383,0.009336427192383,0.99070702047203,0.0092929795279699,0.3678794406341343,0.3713302046238204,0.0116240253613683,0.8032008621911625,0.804092278642869,0.0093467890398252,0.998891400308916,96
2,0.5,0.015240654140739,1.0,0.9877629192709424,0.0122370807290577,0.0122370807290577,0.987837483602336,0.0121625163976638,0.3678794395835801,0.3724088685540037,0.015240654140739,0.8029235895031144,0.804092278642869,0.0122548923160347,0.99854657335881,96
2,0.5,0.0199825388724274,1.0,0.983962812796388,0.0160371872036121,0.0160371872036121,0.9840907112401396,0.0159092887598604,0.367879436478954,0.3738267542586157,0.0199825388724274,0.802560040343059,0.804092278642869,0.0160678052149999,0.9980944496788402,96
2,0.5,0.0261997848714852,1.0,0.97898559043987,0.02101440956013,0.02101440956013,0.9792048176449536,0.0207951823550462,0.3678794273040433,0.3756920111859901,0.0261997848714852,0.8020832866838223,0.804092278642869,0.0210670447172655,0.997501540541544,96
2,0.5,0.0343514270981484,1.0,0.9724687786692096,0.0275312213307904,0.0275312213307904,0.9728442002108412,0.0271557997891589,0.3678794001898013,0.3781483202655391,0.0343514270981484,0.8014578623510632,0.804092278642869,0.0276217172899845,0.9967237388521476,96
2,0.5,0.0450393218672452,1.0,0.9639398584429498,0.0360601415570501,0.0360601415570501,0.9645819627014268,0.035418037298573,0.3678793200592426,0.3813873100311275,0.0450393218672452,0.8006368671211028,0.804092278642869,0.0362157709487627,0.9957027176935486,96
2,0.5,0.0590525834185983,1.0,0.952784043861404,0.0472159561385958,0.0472159561385958,0.9538804507332757,0.0461195492667244,0.3678790832453565,0.3856658168878052,0.0590525834185983,0.7995578415918276,0.804092278642869,0.0474837263608088,0.994360800157546,96
2,0.5,0.0774258462125422,1.0,0.9382035984786272,0.0617964015213728,0.0617964015213728,0.9400715618719708,0.0599284381280291,0.3678783833564528,0.3913301904632602,0.0774258462125422,0.7981365983619364,0.804092278642869,0.0622575251068954,0.9925932875627352,96
2,0.5,0.101515654602847,1.0,0.9191674103405608,0.0808325896594392,0.0808325896594392,0.9223402506573212,0.0776597493426789,0.3678763147896757,0.39885098208335,0.101515654602847,0.7962573848898012,0.804092278642869,0.0816279540275257,0.9902562256084696,96
2,0.5,0.1331006199293583,1.0,0.8943505867421505,0.1056494132578494,0.1056494132578494,0.8997174298853401,0.1002825701146599,0.3678702007107194,0.4088730400139084,0.1331006199293583,0.7937559818573479,0.804092278642869,0.1070251807677761,0.9871453848518896,96
2,0.5,0.1745127398812307,1.0,0.8620671517417532,0.1379328482582468,0.1379328482582468,0.8710925128962128,0.1289074871037872,0.3678521290000925,0.4222882455699865,0.1745127398812307,0.7903884172130968,0.804092278642869,0.1403243466633091,0.9829573522918272,96
2,0.5,0.2288095757707033,1.0,0.8202084700753524,0.1797915299246476,0.1797915299246476,0.8352610455616056,0.1647389544383943,0.3677987212212016,0.4403398472556615,0.2288095757707033,0.785769255150501,0.804092278642869,0.183984013156773,0.9772127851752372,96
2,0.5,0.3,1.0,0.7662267702552684,0.2337732297447315,0.2337732297447315,0.791028205797276,0.208971794202724,0.367640976743708,0.4647634231615841,0.3,0.7792440991491053,0.804092278642869,0.2412276835928607,0.9690978508888284,96
2,0.75,0.003,1.0,0.9997934917168956,0.0002065082831044,0.0002065082831044,0.999827101141775,0.000172898858225,0.5005345341736631,0.5006210909886984,0.0001643167672515,1.256769388532838,1.3124233445314233,0.0002156531612388,0.957594509248496,96
2,0.75,0.0039334018122646,1.0,0.9996919474379709,0.0003080525620291,0.0003080525620291,0.999741992663912,0.000258007336088,0.5005343704579162,0.500663545325522,0.0002466905256142,1.248740952908905,1.3124233445314233,0.0003237624046908,0.9514772486424684,96
2,0.75,0.0051572166055757,1.0,0.999540914288758,0.0004590857112418,0.0004590857112418,0.9996153453321808,0.0003846546678192,0.5005340890127539,0.5007266958736234,0.0003703591328246,1.2395690305798006,1.3124233445314233,0.0004860679717795,0.9444887091842809,96
2,0.75,0.0067618017142043,1.0,0.9993165920886669,0.0006834079113331,0.0006834079113331,0.9994271452189458,0.0005728547810541,0.500533605170548,0.5008205025899066,0.0005560241396588,1.229097556362359,1.3124233445314233,0.0007297390610112,0.936509977122653,96
2,0.75,0.0088656277056086,1.0,0.998983963916242,0.0010160360837579,0.0010160360837579,0.9991479269808192,0.0008520730191806,0.5005327733586992,0.5009596275410256,0.0008347650064017,1.2171522236391294,1.3124233445314233,0.0010955650815995,0.927408239658897,96
2,0.75,0.0116240253613683,1.0,0.9984916739194944,0.0015083260805056,0.0015083260805056,0.99873445313543,0.00126554686457,0.5005313432599225,0.5011655918032596,0.001253241660228,1.203539691005192,1.3124233445314233,0.0016447836112225,0.917036180452043,96
2,0.75,0.015240654140739,1.0,0.9977646827548888,0.0022353172451112,0.0022353172451112,0.9981235259481374,0.0018764740518626,0.5005288843613391,0.5014698795781583,0.001881505150415,1.1880473697444955,1.3124233445314233,0.0024693312822607,0.9052318176865912,96
2,0.75,0.0199825388724274,1.0,0.9966938186786668,0.003306181321333,0.003306181321333,0.997223208266944,0.0027767917330558,0.5005246559909985,0.5019183787959078,0.002824723868814,1.170444076971383,1.3124233445314233,0.0037072335472866,0.8918190017332164,96
2,0.75,0.0261997848714852,1.0,0.9951210499057682,0.0048789500942317,0.0048789500942317,0.9959005162588024,0.0040994837411976,0.5005173831392452,0.5025776922171782,0.0042407882504535,1.1504818930089244,1.3124233445314233,0.0055657094991097,0.8766088303768194,96
2,0.75,0.0343514270981484,1.0,0.9928189556040042,0.0071810443959957,0.0071810443959957,0.9939644290452376,0.0060355709547623,0.5005048688280314,0.5035440446382938,0.0063667408994336,1.1278995815008892,1.3124233445314233,0.0083558593849996,0.8594022547683232,96
2,0.75,0.0450393218672452,1.0,0.9894624912468384,0.0105375087531616,0.0105375087531616,0.991142901777234,0.008857098222766,0.5004833210953723,0.5049557638943363,0.0095584564204981,1.1024278701071322,1.3124233445314233,0.012544741343948,0.8399941030466307,96
2,0.75,0.0590525834185983,1.0,0.9845907889598932,0.0154092110401067,0.0154092110401067,0.9870526034081544,0.0129473965918456,0.5004461763951664,0.5070106442829854,0.014350213175895,1.0737966642886183,1.3124233445314233,0.0188335547710471,0.8181785768768064,96
2,0.75,0.0774258462125422,1.0,0.9775565386113724,0.0224434613886276,0.0224434613886276,0.9811605797474688,0.0188394202525312,0.5003820189822121,0.5099899336671277,0.0215441290030907,1.041743733775818,1.3124233445314233,0.0282750178412527,0.7937558700982673,96
2,0.75,0.101515654602847,1.0,0.9674607470175188,0.0325392529824811,0.0325392529824811,0.972738400140326,0.0272615998596739,0.5002708333326542,0.5142912351979584,0.0323444320173218,1.0060233231195703,1.3124233445314233,0.0424495876451428,0.7665387295276682,96
2,0.75,0.1331006199293583,1.0,0.9530720038377768,0.0469279961622232,0.0469279961622232,0.9608122637322044,0.0391877362677957,0.5000770590714709,0.520473226610325,0.0485590428080463,0.9664110626671404,1.3124233445314233,0.0637300213693807,0.7363561968734866,96
2,0.75,0.1745127398812307,1.0,0.9327332954420092,0.0672667045579907,0.0672667045579907,0.944117956510077,0.0558820434899229,0.4997361780639551,0.5293154045191822,0.0729022119532312,0.9226977173359874,1.3124233445314233,0.0956785648353984,0.7030488456188043,96
2,0.75,0.2288095757707033,1.0,0.904269744871927,0.0957302551280729,0.0957302551280729,0.9210784656444152,0.0789215343555846,0.4991273658438016,0.5418945122059676,0.1094488729665237,0.8746572946196829,1.3124233445314233,0.1436432559139199,0.6664444809399236,96
2,0.75,0.3,1.0,0.8649378166466559,0.135062183353344,0.135062183353344,0.8898348556205887,0.1101651443794112,0.4980141503480526,0.5596703109598101,0.1643167672515498,0.8219622720947256,1.3124233445314233,0.2156531612388704,0.626293547367669,96
2,1.0,0.003,1.0,0.9999683244411292,3.1675558870847276e-05,3.1675558870847276e-05,0.9999771256660293,2.2874333970746008e-05,0.6019067979402952,0.6019205664723566,5.228228691282625e-05,0.6058564141171187,0.5718501593041606,2.9897634099885523e-05,1.0594670723784314,96
2,1.0,0.0039334018122646,1.0,0.9999479435772908,5.205642270933453e-05,5.205642270933453e-05,0.9999623537842702,3.764621572976967e-05,0.601906487113903,0.6019291474684427,8.568587428943164e-05,0.6075263063022173,0.5718501593041606,4.899948086252776e-05,1.0623872292725565,96
2,1.0,0.0051572166055757,1.0,0.999914629860736,8.537013926401826e-05,8.537013926401826e-05,0.999938165267438,6.183473256204941e-05,0.6019059527761166,0.6019431737712843,0.0001400953120435,0.6093718484848724,0.5718501593041606,8.011352650984688e-05,1.0656145470456264,96
2,1.0,0.0067618017142043,1.0,0.999860321306982,0.0001396786930178,0.0001396786930178,0.9998986555650878,0.0001013444349121,0.6019050341967679,0.6019660401049386,0.0002284482260628,0.6114238461167879,0.5718501593041606,0.0001306381544667,1.0692028954941295,96
2,1.0,0.0088656277056086,1.0,0.9997720472852276,0.0002279527147722,0.0002279527147722,0.999834297379376,0.000165702620624,0.6019034550508331,0.6020032085601156,0.0003714270300174,0.6137213943787737,0.5718501593041606,0.0002124006062853,1.073220640745406,96
2,1.0,0.0116240253613683,1.0,0.999629035390322,0.0003709646096778,0.0003709646096778,0.999729783376716,0.0002702166232839,0.601900740261696,0.6020634278081611,0.0006019074572171,0.616315025224988,0.5718501593041606,0.0003442008752959,1.0777561485248746,96
2,1.0,0.015240654140739,1.0,0.9993981919889148,0.0006018080110853,0.0006018080110853,0.999560639088818,0.0004393609111821,0.6018960729789238,0.6021606388258763,0.0009718001662752,0.6192713604814349,0.5718501593041606,0.0005557240798962,1.0829259210751596,96
2,1.0,0.0199825388724274,1.0,0.9990271079057862,0.0009728920942138,0.0009728920942138,0.999287951914514,0.0007120480854858,0.6018880485065665,0.6023169271213791,0.0015624268269049,0.6226801008921782,0.5718501593041606,0.0008934740298666,1.0888868189699703,96
2,1.0,0.0261997848714852,1.0,0.9984333531864042,0.0015666468135957,0.0015666468135957,0.9988502557915376,0.0011497442084622,0.6018742506790749,0.6025670486534743,0.0024999762249925,0.6266646850213329,0.5718501593041606,0.0014296118025185,1.0958547004408845,96
2,1.0,0.0343514270981484,1.0,0.9974883075241968,0.002511692475803,0.002511692475803,0.9981511997498622,0.0018488002501377,0.6018505218220787,0.6029652841903141,0.0039779810791857,0.631398798990065,0.5718501593041606,0.0022748091138412,1.1041332921168798,96
2,1.0,0.0450393218672452,1.0,0.9959931250707206,0.0040068749292794,0.0040068749292794,0.9970411151287012,0.0029588848712989,0.6018097024519176,0.6035956725558245,0.0062889205576096,0.6371323810778772,0.5718501593041606,0.0035963202227202,1.114159663526462,96
2,1.0,0.0590525834185983,1.0,0.993643703070655,0.006356296929345,0.006356296929345,0.9952900350434616,0.0047099649565383,0.6017394490634203,0.6045870328010908,0.0098664505978952,0.6442333913576791,0.5718501593041606,0.005642131346173,1.126577270069481,96
2,1.0,0.0774258462125422,1.0,0.9899808695203782,0.0100191304796217,0.0100191304796217,0.9925492775893154,0.0074507224106845,0.6016184366021182,0.606134577079455,0.0153372057963998,0.6532565718048567,0.5718501593041606,0.0087705835779519,1.1423561944963925,96
2,1.0,0.101515654602847,1.0,0.984321798636664,0.0156782013633359,0.0156782013633359,0.988298767001044,0.011701232998956,0.601409694607971,0.6085302488365198,0.0235741023519775,0.665060375544725,0.5718501593041606,0.0134808541854309,1.1629976222337413,96
2,1.0,0.1331006199293583,1.0,0.9756697136685614,0.0243302863314386,0.0243302863314386,0.9817786021516266,0.0182213978483734,0.6010487545714971,0.6122039666114771,0.0357265158623786,0.6810148077456198,0.5718501593041606,0.0204302137872838,1.190897294798856,96
2,1.0,0.1745127398812307,1.0,0.9626029897436824,0.0373970102563175,0.0373970102563175,0.9719073392784549,0.0280926607215452,0.6004221210165348,0.6177771241672987,0.0531665155943669,0.7033940411223756,0.5718501593041606,0.0304032804122858,1.2300320803937177,96
2,1.0,0.2288095757707033,1.0,0.9431557774952148,0.0568442225047852,0.0568442225047852,0.9571980895842044,0.0428019104157957,0.5993269568159256,0.6261263612386296,0.0772148284377895,0.7361827210505757,0.5718501593041606,0.0441553119427933,1.2873699675914727,96
2,1.0,0.3,1.0,0.91472982834233,0.0852701716576699,0.0852701716576699,0.9356992978455894,0.0643007021544106,0.597392552496383,0.6384450152648995,0.1083575523893342,0.7869333496135998,0.5718501593041606,0.0619642835956497,1.3761180910942774,96
2,1.5,0.003,1.0,0.9999946163621684,5.383637831646304e-06,5.383637831646304e-06,0.9999964081898268,3.591810173064758e-06,0.7357582201592094,0.7357608628725617,9e-06,0.5981819812940338,0.6000000000000001,5.400000000000001e-06,0.9969699688233896,96
2,1.5,0.0039334018122646,1.0,0.9999907538609978,9.246139002216935e-06,9.246139002216935e-06,0.9999938297913068,6.170208693312418e-06,0.7357577440004939,0.7357622838073337,1.5471649816727183e-05,0.5976181668887353,0.6000000000000001,9.282989890036313e-06,0.996030278147892,96
2,1.5,0.0051572166055757,1.0,0.999984124845981,1.587515401901829e-05,1.587515401901829e-05,0.9999894028107108,1.0597189289196509e-05,0.735756925447637,0.7357647224856735,2.6596883116826013e-05,0.5968802415413547,0.6000000000000001,1.595812987009561e-05,0.9948004025689244,96
2,1.5,0.0067618017142043,1.0,0.9999727535982652,2.724640173490389e-05,2.724640173490389e-05,0.9999818048268784,1.819517312151575e-05,0.7357555182913103,0.7357689057339275,4.572196242221724e-05,0.5959149671507605,0.6000000000000001,2.7433177453330347e-05,0.993191611917934,96
2,1.5,0.0088656277056086,1.0,0.9999532606421108,4.673935788912509e-05,4.673935788912509e-05,0.9999687710448136,3.122895518625768e-05,0.7357530992736103,0.7357760767917396,7.859935461445599e-05,0.5946532019046475,0.6000000000000001,4.71596127686736e-05,0.9910886698410792,96
2,1.5,0.0116240253613683,1.0,0.9999198743149136,8.012568508641849e-05,8.012568508641849e-05,0.9999464272985884,5.3572701411708223e-05,0.7357489407650506,0.7357883589351061,0.0001351179656017,0.5930054136737923,0.6000000000000001,8.10707793610414e-05,0.988342356122987,96
2,1.5,0.015240654140739,1.0,0.9998627573965448,0.0001372426034551,0.0001372426034551,0.999908156630552,9.18433694481191e-05,0.7357417918630791,0.7358093710749901,0.0002322775386376,0.590856112304802,0.6000000000000001,0.0001393665231825,0.9847601871746696,96
2,1.5,0.0199825388724274,1.0,0.9997651877173206,0.0002348122826794,0.0002348122826794,0.9998426803224748,0.0001573196775253,0.7357295020136321,0.7358452649534231,0.000399301859788,0.5880570724214322,0.6000000000000001,0.0002395811158728,0.9800951207023868,96
2,1.5,0.0261997848714852,1.0,0.999598837802432,0.0004011621975681,0.0004011621975681,0.9997308246434968,0.0002691753565031,0.7357083737798145,0.7359064616639859,0.0006864287273121,0.5844193018246686,0.6000000000000001,0.0004118572363872,0.9740321697077808,96
2,1.5,0.0343514270981484,1.0,0.9993159375029894,0.0006840624970105,0.0006840624970105,0.9995401081232836,0.0004598918767163,0.7356720495862217,0.736010534852378,0.0011800205436794,0.5797038879319997,0.6000000000000001,0.0007080123262076,0.9661731465533326,96
2,1.5,0.0450393218672452,1.0,0.9988364044799756,0.0011635955200244,0.0011635955200244,0.9992157576421802,0.0007842423578198,0.7356095961302542,0.7361869451158881,0.0020285405142613,0.5736121668973174,0.6000000000000001,0.0012171243085567,0.9560202781621956,96
2,1.5,0.0590525834185983,1.0,0.9980270210733638,0.0019729789266361,0.0019729789266361,0.9986659678533372,0.0013340321466628,0.7355022059908336,0.7364847002565011,0.0034872076084105,0.5657761590900697,0.6000000000000001,0.0020923245650463,0.942960265150116,96
2,1.5,0.0774258462125422,1.0,0.9966684056756736,0.0033315943243263,0.0033315943243263,0.9977380889964498,0.0022619110035502,0.735317511768439,0.7369845051300387,0.0059947616617282,0.5557509226089765,0.6000000000000001,0.0035968569970369,0.9262515376816272,96
2,1.5,0.101515654602847,1.0,0.9944040357222256,0.0055959642777745,0.0055959642777745,0.9961809719939138,0.0038190280060862,0.7349997660389034,0.7378175117797712,0.0103054281294445,0.5430113341711458,0.6000000000000001,0.0061832568776667,0.905018890285243,96
2,1.5,0.1331006199293583,1.0,0.99066455585875,0.00933544414125,0.00933544414125,0.9935871680444216,0.0064128319555784,0.7344528287444496,0.7391931501993929,0.0177157750255794,0.5269565755814132,0.6000000000000001,0.0106294650153477,0.878260959302355,96
2,1.5,0.1745127398812307,1.0,0.9845617297657022,0.0154382702342977,0.0154382702342977,0.9893079064819588,0.0106920935180413,0.7335105519545895,0.7414380772139983,0.030454696380854,0.5069257641328296,0.6000000000000001,0.0182728178285124,0.8448762735547158,96
2,1.5,0.2288095757707033,1.0,0.9747535745915498,0.0252464254084502,0.0252464254084502,0.9823357739926049,0.0176642260073951,0.731884871512895,0.7450455240352519,0.0523538219643692,0.4822269790662535,0.6000000000000001,0.0314122931786215,0.8037116317770892,96
2,1.5,0.3,1.0,0.9593038736260816,0.0406961263739182,0.0406961263739182,0.9711588011732096,0.0288411988267904,0.7290740970443759,0.7507259329407477,0.09,0.4521791819324254,0.6000000000000001,0.054,0.7536319698873756,96
2,2.5,0.003,1.0,0.9999985000097183,1.499990281539354e-06,1.499990281539354e-06,0.9999988000038488,1.1999961513353696e-06,0.8583847005507121,0.8583857306102852,9e-06,0.166665586837706,0.1666666666666666,1.5e-06,0.999993521026236,96
2,2.5,0.0039334018122646,1.0,0.9999974214203964,2.5785796035071584e-06,2.5785796035071584e-06,0.999997937124724,2.062875276043208e-06,0.8583842243939939,0.8583859951372406,1.5471649816727183e-05,0.1666648117073672,0.1666666666666666,2.5786083027878635e-06,0.9999888702442036,96
2,2.5,0.0051572166055757,1.0,0.999995567270847,4.432729152958892e-06,4.432729152958892e-06,0.999996453782478,3.5462175220768444e-06,0.8583834058470401,0.8583864498721093,2.6596883116826013e-05,0.1666634820887944,0.1666666666666666,4.432813852804335e-06,0.9999808925327668,96
2,2.5,0.0067618017142043,1.0,0.9999923799228448,7.620077155157112e-06,7.620077155157112e-06,0.9999939038374076,6.0961625923949825e-06,0.8583819987081576,0.8583872315762885,4.572196242221724e-05,0.1666612006892854,0.1666666666666666,7.620327070369539e-06,0.9999672041357124,96
2,2.5,0.0088656277056086,1.0,0.9999869008445796,1.3099155420359663e-05,1.3099155420359663e-05,0.9999895203783644,1.0479621635584024e-05,0.8583795797420095,0.8583885753294953,7.859935461445599e-05,0.1666572898036298,0.1666666666666666,1.3099892435742664e-05,0.9999437388217792,96
2,2.5,0.0116240253613683,1.0,0.999977482511156,2.251748884385396e-05,2.251748884385396e-05,0.9999819851333918,1.8014866608240258e-05,0.8583754213857909,0.8583908851830853,0.0001351179656017,0.1666505911599124,0.1666666666666666,2.251966093362261e-05,0.9999035469594748,96
2,2.5,0.015240654140739,1.0,0.999961293472894,3.870652710613598e-05,3.870652710613598e-05,0.999969032202708,3.096779729205856e-05,0.8583682729339956,0.8583948555318783,0.0002322775386376,0.166639130641562,0.1666666666666666,3.8712923106271135e-05,0.9998347838493724,96
2,2.5,0.0199825388724274,1.0,0.9999334685030344,6.653149696567162e-05,6.653149696567162e-05,0.9999467672362784,5.323276372148911e-05,0.8583559844147869,0.8584016795085703,0.000399301859788,0.1666195519374302,0.1666666666666666,6.655030996467916e-05,0.9997173116245812,96
2,2.5,0.0261997848714852,1.0,0.9998856504680144,0.0001143495319857,0.0001143495319857,0.9999084981888676,9.15018111322663e-05,0.858334860111473,0.8584134064928672,0.0006864287273121,0.1665861690164282,0.1666666666666666,0.0001144047878853,0.9995170140985692,96
2,2.5,0.0343514270981484,1.0,0.999803491895819,0.000196508104181,0.000196508104181,0.9998427286201376,0.0001572713798623,0.8582985475301401,0.8584335545597859,0.0011800205436794,0.1665293924191415,0.1666666666666666,0.0001966700906132,0.9991763545148492,96
2,2.5,0.0450393218672452,1.0,0.9996623836207208,0.000337616379279,0.000337616379279,0.999729717656801,0.000270282343199,0.8582361283745611,0.85846815715964,0.0020285405142613,0.166433145853158,0.1666666666666666,0.0003380900857102,0.9985988751189484,96
2,2.5,0.0590525834185983,1.0,0.99942017958993,0.0005798204100699,0.0005798204100699,0.9995355940880164,0.0004644059119834,0.8581288395172859,0.8585275447846846,0.0034872076084105,0.1662706885221183,0.1666666666666666,0.0005812012680684,0.9976241311327104,96
2,2.5,0.0774258462125422,1.0,0.9990048815740136,0.0009951184259863,0.0009951184259863,0.9992023175930028,0.0007976824069972,0.8579444441845081,0.8586293577172905,0.0059947616617282,0.1659979966074971,0.1666666666666666,0.0009991269436213,0.9959879796449828,96
2,2.5,0.101515654602847,1.0,0.9982940026347376,0.0017059973652623,0.0017059973652623,0.998630646856302,0.001369353143698,0.857627579598651,0.8588035849875728,0.0103054281294445,0.165543570226644,0.1666666666666666,0.0017175713549074,0.9932614213598644,96
2,2.5,0.1331006199293583,1.0,0.9970805580659364,0.0029194419340634,0.0029194419340634,0.9976514916203822,0.0023485083796177,0.85708323538883,0.85910084091265,0.0177157750255794,0.1647933511149317,0.1666666666666666,0.0029526291709299,0.9887601066895902,96
2,2.5,0.1745127398812307,1.0,0.9950185347964812,0.0049814652035189,0.0049814652035189,0.9959784008254792,0.0040215991745209,0.8561485662882791,0.859605555279806,0.030454696380854,0.1635696886031224,0.1666666666666666,0.0050757827301423,0.9814181316187344,96
2,2.5,0.2288095757707033,1.0,0.9915393779663187,0.0084606220336811,0.0084606220336811,0.9931305535663556,0.0068694464336445,0.8545450856241548,0.8604559416236496,0.0523538219643692,0.1616046683170379,0.1666666666666666,0.0087256369940615,0.9696280099022276,96
